"TIME","GEO","NA_ITEM","PPP_CAT","Value"
"2018","Slovakia","Purchasing power parities (EU27_2019=1)","Gross domestic product","0.742308"
"2018","Slovakia","Purchasing power parities (EU27_2019=1)","Actual individual consumption","0.737440"
"2018","Slovakia","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","0.929548"
"2018","Slovakia","Purchasing power parities (EU27_2019=1)","Food","0.913427"
"2018","Slovakia","Purchasing power parities (EU27_2019=1)","Bread and cereals","0.860282"
"2018","Slovakia","Purchasing power parities (EU27=1)","Gross domestic product","0.727013"
"2018","Slovakia","Purchasing power parities (EU27=1)","Actual individual consumption","0.713002"
"2018","Slovakia","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","0.936445"
"2018","Slovakia","Purchasing power parities (EU27=1)","Food","0.921845"
"2018","Slovakia","Purchasing power parities (EU27=1)","Bread and cereals","0.877807"
"2018","Slovakia","Purchasing power parities (EU15=1)","Gross domestic product","0.684333"
"2018","Slovakia","Purchasing power parities (EU15=1)","Actual individual consumption","0.665336"
"2018","Slovakia","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.886903"
"2018","Slovakia","Purchasing power parities (EU15=1)","Food","0.869506"
"2018","Slovakia","Purchasing power parities (EU15=1)","Bread and cereals","0.826008"
"2018","Slovakia","Price level indices (EU28=100)","Gross domestic product","72.8"
"2018","Slovakia","Price level indices (EU28=100)","Actual individual consumption","71.4"
"2018","Slovakia","Price level indices (EU28=100)","Food and non-alcoholic beverages","93.7"
"2018","Slovakia","Price level indices (EU28=100)","Food","92.2"
"2018","Slovakia","Price level indices (EU28=100)","Bread and cereals","87.8"
"2018","Slovakia","Price level indices (EU27_2019=100)","Gross domestic product","74.2"
"2018","Slovakia","Price level indices (EU27_2019=100)","Actual individual consumption","73.7"
"2018","Slovakia","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","93.0"
"2018","Slovakia","Price level indices (EU27_2019=100)","Food","91.3"
"2018","Slovakia","Price level indices (EU27_2019=100)","Bread and cereals","86.0"
"2018","Slovakia","Price level indices (EU27=100)","Gross domestic product","72.7"
"2018","Slovakia","Price level indices (EU27=100)","Actual individual consumption","71.3"
"2018","Slovakia","Price level indices (EU27=100)","Food and non-alcoholic beverages","93.6"
"2018","Slovakia","Price level indices (EU27=100)","Food","92.2"
"2018","Slovakia","Price level indices (EU27=100)","Bread and cereals","87.8"
"2018","Slovakia","Price level indices (EU15=100)","Gross domestic product","68.4"
"2018","Slovakia","Price level indices (EU15=100)","Actual individual consumption","66.5"
"2018","Slovakia","Price level indices (EU15=100)","Food and non-alcoholic beverages","88.7"
"2018","Slovakia","Price level indices (EU15=100)","Food","87.0"
"2018","Slovakia","Price level indices (EU15=100)","Bread and cereals","82.6"
"2018","Slovakia","Nominal expenditure in national currency","Gross domestic product","89,721"
"2018","Slovakia","Nominal expenditure in national currency","Actual individual consumption","59,614"
"2018","Slovakia","Nominal expenditure in national currency","Food and non-alcoholic beverages","8,640"
"2018","Slovakia","Nominal expenditure in national currency","Food","7,907"
"2018","Slovakia","Nominal expenditure in national currency","Bread and cereals","1,529"
"2018","Slovakia","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2018","Slovakia","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","66.4"
"2018","Slovakia","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","9.6"
"2018","Slovakia","Nominal expenditure as a percentage of GDP (GDP=100)","Food","8.8"
"2018","Slovakia","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.7"
"2018","Slovakia","Nominal expenditure (in euro)","Gross domestic product","89,721"
"2018","Slovakia","Nominal expenditure (in euro)","Actual individual consumption","59,614"
"2018","Slovakia","Nominal expenditure (in euro)","Food and non-alcoholic beverages","8,640"
"2018","Slovakia","Nominal expenditure (in euro)","Food","7,907"
"2018","Slovakia","Nominal expenditure (in euro)","Bread and cereals","1,529"
"2018","Slovakia","Nominal expenditure per inhabitant (in euro)","Gross domestic product","16,475"
"2018","Slovakia","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","10,946"
"2018","Slovakia","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,587"
"2018","Slovakia","Nominal expenditure per inhabitant (in euro)","Food","1,452"
"2018","Slovakia","Nominal expenditure per inhabitant (in euro)","Bread and cereals","281"
"2018","Slovakia","Real expenditure (in PPS_EU28)","Gross domestic product","123,192"
"2018","Slovakia","Real expenditure (in PPS_EU28)","Actual individual consumption","83,456"
"2018","Slovakia","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","9,225"
"2018","Slovakia","Real expenditure (in PPS_EU28)","Food","8,575"
"2018","Slovakia","Real expenditure (in PPS_EU28)","Bread and cereals","1,742"
"2018","Slovakia","Real expenditure (in PPS_EU27_2019)","Gross domestic product","128,452"
"2018","Slovakia","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","85,728"
"2018","Slovakia","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","9,418"
"2018","Slovakia","Real expenditure (in PPS_EU27_2019)","Food","8,769"
"2018","Slovakia","Real expenditure (in PPS_EU27_2019)","Bread and cereals","1,805"
"2018","Slovakia","Real expenditure (in PPS_EU27)","Gross domestic product","123,410"
"2018","Slovakia","Real expenditure (in PPS_EU27)","Actual individual consumption","83,610"
"2018","Slovakia","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","9,227"
"2018","Slovakia","Real expenditure (in PPS_EU27)","Food","8,577"
"2018","Slovakia","Real expenditure (in PPS_EU27)","Bread and cereals","1,742"
"2018","Slovakia","Real expenditure (in PPS_EU15)","Gross domestic product","131,107"
"2018","Slovakia","Real expenditure (in PPS_EU15)","Actual individual consumption","89,600"
"2018","Slovakia","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","9,742"
"2018","Slovakia","Real expenditure (in PPS_EU15)","Food","9,093"
"2018","Slovakia","Real expenditure (in PPS_EU15)","Bread and cereals","1,851"
"2018","Slovakia","Real expenditure per capita (in PPS_EU28)","Gross domestic product","22,600"
"2018","Slovakia","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","15,300"
"2018","Slovakia","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU28)","Food","1,600"
"2018","Slovakia","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","23,600"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","15,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","1,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27_2019)","Food","1,600"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","300"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27)","Gross domestic product","22,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","15,400"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27)","Food","1,600"
"2018","Slovakia","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300"
"2018","Slovakia","Real expenditure per capita (in PPS_EU15)","Gross domestic product","24,100"
"2018","Slovakia","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","16,500"
"2018","Slovakia","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","1,800"
"2018","Slovakia","Real expenditure per capita (in PPS_EU15)","Food","1,700"
"2018","Slovakia","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","73"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","73"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","83"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","85"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","99"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","78"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","79"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","83"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","85"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","95"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","73"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","73"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","83"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","85"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","99"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","68"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","68"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","81"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","84"
"2018","Slovakia","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","96"
"2018","Finland","Purchasing power parities (EU28=1)","Gross domestic product","1.23717"
"2018","Finland","Purchasing power parities (EU28=1)","Actual individual consumption","1.22956"
"2018","Finland","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.19582"
"2018","Finland","Purchasing power parities (EU28=1)","Food","1.19225"
"2018","Finland","Purchasing power parities (EU28=1)","Bread and cereals","1.27489"
"2018","Finland","Purchasing power parities (EU27_2019=1)","Gross domestic product","1.26095"
"2018","Finland","Purchasing power parities (EU27_2019=1)","Actual individual consumption","1.26936"
"2018","Finland","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","1.18681"
"2018","Finland","Purchasing power parities (EU27_2019=1)","Food","1.18104"
"2018","Finland","Purchasing power parities (EU27_2019=1)","Bread and cereals","1.24970"
"2018","Finland","Purchasing power parities (EU27=1)","Gross domestic product","1.23497"
"2018","Finland","Purchasing power parities (EU27=1)","Actual individual consumption","1.22729"
"2018","Finland","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.19562"
"2018","Finland","Purchasing power parities (EU27=1)","Food","1.19193"
"2018","Finland","Purchasing power parities (EU27=1)","Bread and cereals","1.27516"
"2018","Finland","Purchasing power parities (EU15=1)","Gross domestic product","1.16247"
"2018","Finland","Purchasing power parities (EU15=1)","Actual individual consumption","1.14524"
"2018","Finland","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.13236"
"2018","Finland","Purchasing power parities (EU15=1)","Food","1.12426"
"2018","Finland","Purchasing power parities (EU15=1)","Bread and cereals","1.19991"
"2018","Finland","Price level indices (EU28=100)","Gross domestic product","123.7"
"2018","Finland","Price level indices (EU28=100)","Actual individual consumption","123.0"
"2018","Finland","Price level indices (EU28=100)","Food and non-alcoholic beverages","119.6"
"2018","Finland","Price level indices (EU28=100)","Food","119.2"
"2018","Finland","Price level indices (EU28=100)","Bread and cereals","127.5"
"2018","Finland","Price level indices (EU27_2019=100)","Gross domestic product","126.1"
"2018","Finland","Price level indices (EU27_2019=100)","Actual individual consumption","126.9"
"2018","Finland","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","118.7"
"2018","Finland","Price level indices (EU27_2019=100)","Food","118.1"
"2018","Finland","Price level indices (EU27_2019=100)","Bread and cereals","125.0"
"2018","Finland","Price level indices (EU27=100)","Gross domestic product","123.5"
"2018","Finland","Price level indices (EU27=100)","Actual individual consumption","122.7"
"2018","Finland","Price level indices (EU27=100)","Food and non-alcoholic beverages","119.6"
"2018","Finland","Price level indices (EU27=100)","Food","119.2"
"2018","Finland","Price level indices (EU27=100)","Bread and cereals","127.5"
"2018","Finland","Price level indices (EU15=100)","Gross domestic product","116.2"
"2018","Finland","Price level indices (EU15=100)","Actual individual consumption","114.5"
"2018","Finland","Price level indices (EU15=100)","Food and non-alcoholic beverages","113.2"
"2018","Finland","Price level indices (EU15=100)","Food","112.4"
"2018","Finland","Price level indices (EU15=100)","Bread and cereals","120.0"
"2018","Finland","Nominal expenditure in national currency","Gross domestic product","234,453"
"2018","Finland","Nominal expenditure in national currency","Actual individual consumption","159,214"
"2018","Finland","Nominal expenditure in national currency","Food and non-alcoholic beverages","13,689"
"2018","Finland","Nominal expenditure in national currency","Food","12,440"
"2018","Finland","Nominal expenditure in national currency","Bread and cereals","1,901"
"2018","Finland","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2018","Finland","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","67.9"
"2018","Finland","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.8"
"2018","Finland","Nominal expenditure as a percentage of GDP (GDP=100)","Food","5.3"
"2018","Finland","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.8"
"2018","Finland","Nominal expenditure (in euro)","Gross domestic product","234,453"
"2018","Finland","Nominal expenditure (in euro)","Actual individual consumption","159,214"
"2018","Finland","Nominal expenditure (in euro)","Food and non-alcoholic beverages","13,689"
"2018","Finland","Nominal expenditure (in euro)","Food","12,440"
"2018","Finland","Nominal expenditure (in euro)","Bread and cereals","1,901"
"2018","Finland","Nominal expenditure per inhabitant (in euro)","Gross domestic product","42,503"
"2018","Finland","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","28,863"
"2018","Finland","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,482"
"2018","Finland","Nominal expenditure per inhabitant (in euro)","Food","2,255"
"2018","Finland","Nominal expenditure per inhabitant (in euro)","Bread and cereals","345"
"2018","Finland","Real expenditure (in PPS_EU28)","Gross domestic product","189,508"
"2018","Finland","Real expenditure (in PPS_EU28)","Actual individual consumption","129,489"
"2018","Finland","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","11,447"
"2018","Finland","Real expenditure (in PPS_EU28)","Food","10,434"
"2018","Finland","Real expenditure (in PPS_EU28)","Bread and cereals","1,491"
"2018","Finland","Real expenditure (in PPS_EU27_2019)","Gross domestic product","185,045"
"2018","Finland","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","126,352"
"2018","Finland","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","11,594"
"2018","Finland","Real expenditure (in PPS_EU27_2019)","Food","10,515"
"2018","Finland","Real expenditure (in PPS_EU27_2019)","Bread and cereals","1,538"
"2018","Finland","Real expenditure (in PPS_EU27)","Gross domestic product","189,844"
"2018","Finland","Real expenditure (in PPS_EU27)","Actual individual consumption","129,728"
"2018","Finland","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","11,449"
"2018","Finland","Real expenditure (in PPS_EU27)","Food","10,437"
"2018","Finland","Real expenditure (in PPS_EU27)","Bread and cereals","1,491"
"2018","Finland","Real expenditure (in PPS_EU15)","Gross domestic product","201,685"
"2018","Finland","Real expenditure (in PPS_EU15)","Actual individual consumption","139,022"
"2018","Finland","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","12,089"
"2018","Finland","Real expenditure (in PPS_EU15)","Food","11,065"
"2018","Finland","Real expenditure (in PPS_EU15)","Bread and cereals","1,584"
"2018","Finland","Real expenditure per capita (in PPS_EU28)","Gross domestic product","34,400"
"2018","Finland","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","23,500"
"2018","Finland","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","2,100"
"2018","Finland","Real expenditure per capita (in PPS_EU28)","Food","1,900"
"2018","Finland","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300"
"2018","Finland","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","33,500"
"2018","Finland","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","22,900"
"2018","Finland","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","2,100"
"2018","Finland","Real expenditure per capita (in PPS_EU27_2019)","Food","1,900"
"2018","Finland","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","300"
"2018","Finland","Real expenditure per capita (in PPS_EU27)","Gross domestic product","34,400"
"2018","Finland","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","23,500"
"2018","Finland","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","2,100"
"2018","Finland","Real expenditure per capita (in PPS_EU27)","Food","1,900"
"2018","Finland","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300"
"2018","Finland","Real expenditure per capita (in PPS_EU15)","Gross domestic product","36,600"
"2018","Finland","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","25,200"
"2018","Finland","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,200"
"2018","Finland","Real expenditure per capita (in PPS_EU15)","Food","2,000"
"2018","Finland","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","111"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","112"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","102"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","103"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","84"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","111"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","114"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","101"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","101"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","80"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","111"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","111"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","102"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","103"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","84"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","103"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","104"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","100"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","101"
"2018","Finland","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","81"
"2018","Sweden","Purchasing power parities (EU28=1)","Gross domestic product","12.7320"
"2018","Sweden","Purchasing power parities (EU28=1)","Actual individual consumption","13.2391"
"2018","Sweden","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","11.9978"
"2018","Sweden","Purchasing power parities (EU28=1)","Food","12.1105"
"2018","Sweden","Purchasing power parities (EU28=1)","Bread and cereals","12.6437"
"2018","Sweden","Purchasing power parities (EU27_2019=1)","Gross domestic product","12.9768"
"2018","Sweden","Purchasing power parities (EU27_2019=1)","Actual individual consumption","13.6676"
"2018","Sweden","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","11.9074"
"2018","Sweden","Purchasing power parities (EU27_2019=1)","Food","11.9967"
"2018","Sweden","Purchasing power parities (EU27_2019=1)","Bread and cereals","12.3939"
"2018","Sweden","Purchasing power parities (EU27=1)","Gross domestic product","12.7094"
"2018","Sweden","Purchasing power parities (EU27=1)","Actual individual consumption","13.2147"
"2018","Sweden","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","11.9957"
"2018","Sweden","Purchasing power parities (EU27=1)","Food","12.1073"
"2018","Sweden","Purchasing power parities (EU27=1)","Bread and cereals","12.6464"
"2018","Sweden","Purchasing power parities (EU15=1)","Gross domestic product","11.9633"
"2018","Sweden","Purchasing power parities (EU15=1)","Actual individual consumption","12.3313"
"2018","Sweden","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","11.3611"
"2018","Sweden","Purchasing power parities (EU15=1)","Food","11.4199"
"2018","Sweden","Purchasing power parities (EU15=1)","Bread and cereals","11.9001"
"2018","Sweden","Price level indices (EU28=100)","Gross domestic product","124.1"
"2018","Sweden","Price level indices (EU28=100)","Actual individual consumption","129.1"
"2018","Sweden","Price level indices (EU28=100)","Food and non-alcoholic beverages","117.0"
"2018","Sweden","Price level indices (EU28=100)","Food","118.1"
"2018","Sweden","Price level indices (EU28=100)","Bread and cereals","123.3"
"2018","Sweden","Price level indices (EU27_2019=100)","Gross domestic product","126.5"
"2018","Sweden","Price level indices (EU27_2019=100)","Actual individual consumption","133.2"
"2018","Sweden","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","116.1"
"2018","Sweden","Price level indices (EU27_2019=100)","Food","116.9"
"2018","Sweden","Price level indices (EU27_2019=100)","Bread and cereals","120.8"
"2018","Sweden","Price level indices (EU27=100)","Gross domestic product","123.9"
"2018","Sweden","Price level indices (EU27=100)","Actual individual consumption","128.8"
"2018","Sweden","Price level indices (EU27=100)","Food and non-alcoholic beverages","116.9"
"2018","Sweden","Price level indices (EU27=100)","Food","118.0"
"2018","Sweden","Price level indices (EU27=100)","Bread and cereals","123.3"
"2018","Sweden","Price level indices (EU15=100)","Gross domestic product","116.6"
"2018","Sweden","Price level indices (EU15=100)","Actual individual consumption","120.2"
"2018","Sweden","Price level indices (EU15=100)","Food and non-alcoholic beverages","110.8"
"2018","Sweden","Price level indices (EU15=100)","Food","111.3"
"2018","Sweden","Price level indices (EU15=100)","Bread and cereals","116.0"
"2018","Sweden","Nominal expenditure in national currency","Gross domestic product","4,833,672"
"2018","Sweden","Nominal expenditure in national currency","Actual individual consumption","3,076,590"
"2018","Sweden","Nominal expenditure in national currency","Food and non-alcoholic beverages","262,072"
"2018","Sweden","Nominal expenditure in national currency","Food","234,546"
"2018","Sweden","Nominal expenditure in national currency","Bread and cereals","35,128"
"2018","Sweden","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2018","Sweden","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","63.6"
"2018","Sweden","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.4"
"2018","Sweden","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.9"
"2018","Sweden","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.7"
"2018","Sweden","Nominal expenditure (in euro)","Gross domestic product","471,196"
"2018","Sweden","Nominal expenditure (in euro)","Actual individual consumption","299,912"
"2018","Sweden","Nominal expenditure (in euro)","Food and non-alcoholic beverages","25,547"
"2018","Sweden","Nominal expenditure (in euro)","Food","22,864"
"2018","Sweden","Nominal expenditure (in euro)","Bread and cereals","3,424"
"2018","Sweden","Nominal expenditure per inhabitant (in euro)","Gross domestic product","46,308"
"2018","Sweden","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","29,475"
"2018","Sweden","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,511"
"2018","Sweden","Nominal expenditure per inhabitant (in euro)","Food","2,247"
"2018","Sweden","Nominal expenditure per inhabitant (in euro)","Bread and cereals","337"
"2018","Sweden","Real expenditure (in PPS_EU28)","Gross domestic product","379,648"
"2018","Sweden","Real expenditure (in PPS_EU28)","Actual individual consumption","232,387"
"2018","Sweden","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","21,843"
"2018","Sweden","Real expenditure (in PPS_EU28)","Food","19,367"
"2018","Sweden","Real expenditure (in PPS_EU28)","Bread and cereals","2,778"
"2018","Sweden","Real expenditure (in PPS_EU27_2019)","Gross domestic product","373,305"
"2018","Sweden","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","225,693"
"2018","Sweden","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","21,411"
"2018","Sweden","Real expenditure (in PPS_EU27_2019)","Food","19,038"
"2018","Sweden","Real expenditure (in PPS_EU27_2019)","Bread and cereals","2,930"
"2018","Sweden","Real expenditure (in PPS_EU27)","Gross domestic product","380,322"
"2018","Sweden","Real expenditure (in PPS_EU27)","Actual individual consumption","232,816"
"2018","Sweden","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","21,847"
"2018","Sweden","Real expenditure (in PPS_EU27)","Food","19,372"
"2018","Sweden","Real expenditure (in PPS_EU27)","Bread and cereals","2,778"
"2018","Sweden","Real expenditure (in PPS_EU15)","Gross domestic product","404,042"
"2018","Sweden","Real expenditure (in PPS_EU15)","Actual individual consumption","249,495"
"2018","Sweden","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","23,067"
"2018","Sweden","Real expenditure (in PPS_EU15)","Food","20,538"
"2018","Sweden","Real expenditure (in PPS_EU15)","Bread and cereals","2,952"
"2018","Sweden","Real expenditure per capita (in PPS_EU28)","Gross domestic product","37,300"
"2018","Sweden","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","22,800"
"2018","Sweden","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","2,100"
"2018","Sweden","Real expenditure per capita (in PPS_EU28)","Food","1,900"
"2018","Sweden","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300"
"2018","Sweden","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","36,700"
"2018","Sweden","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","22,200"
"2018","Sweden","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","2,100"
"2018","Sweden","Real expenditure per capita (in PPS_EU27_2019)","Food","1,900"
"2018","Sweden","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","300"
"2018","Sweden","Real expenditure per capita (in PPS_EU27)","Gross domestic product","37,400"
"2018","Sweden","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","22,900"
"2018","Sweden","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","2,100"
"2018","Sweden","Real expenditure per capita (in PPS_EU27)","Food","1,900"
"2018","Sweden","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300"
"2018","Sweden","Real expenditure per capita (in PPS_EU15)","Gross domestic product","39,700"
"2018","Sweden","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","24,500"
"2018","Sweden","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,300"
"2018","Sweden","Real expenditure per capita (in PPS_EU15)","Food","2,000"
"2018","Sweden","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","120"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","108"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","105"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","103"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","85"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","122"
